Title,Price($),Address,Date Posted,Building Type,Bedrooms,Bathrooms,Utilities,Wi-Fi and More,Parking Included,Agreement Type,Move-In Date,Pet Friendly,Size (sqft),Furnished,Air Conditioning,Personal Outdoor Space,Smoking Permitted,Appliances,Amenities,Description,Visit Counter,url
Upper Space Available,750,"1015 Bloor St W, Toronto, ON M6H 1M1, Canada",3/10/2024 20:54,,,,,,,,,,500,No,,,,,,"Upper Offices and available between Dovercourt and Dufferin
Larger Office $1200 monthly (12ft x 9ft)
Smaller Office $900 monthly (8.5ft x 8.5ft)
Receptionist 2 Desk Space $750 monthly (10.5ft x 18ft)
All pricing is fully inclusive (of heat, electricity, taxes, etc.)
Professional Building With Shared Kitchen, Negotiable Shared Board Rooms (If Required). Situated Along Bloor Subway Line; Front Street and Side Entrances. Ideal, Spacious, Work Areas. Excellent Location for Professional Use. Office Space Is Shared With Lawyers, Accountants; Synergy Opportunities Abound with Photography Studio/Lab/Podcast potential too.!**** EXTRAS **** Utilities Included.","1,082 visits",https://www.kijiji.ca/v-commercial-office-space/city-of-toronto/upper-space-available/1645813219
2 Bedroom for Rent in Midtown Toronto's Leaside Neighourhood!,2875,"6 Airdrie Road, East York, ON, M4G 1L7",3/11/2024 0:08,Apartment,2,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,,Yes,Not Available,No,Yes,Yard,No,"Laundry (In Unit), Dishwasher, Fridge / Freezer",,"Kelvingrove Apartments offers luxury rentals in the heart of mid-town Toronto's Leaside neighbourhood. While the suites have been completely renovated to reflect contemporary design and modern finishes, Kelvingrove still maintains its historical charm and continues to preserve its distinct position in the Leaside community. You can expect modern kitchens and bathrooms with sleek finishes such as granite countertops, stainless steel appliances, dishwasher, in-suite laundry and beautiful wood flooring. Enjoy luxurious condo-styled features such as window coverings and central air conditioning. Some notable amenities of this property include garage, heated parking our beautiful gazebo and courtyard surrounded by award winning landscaping. Kelvingrove is conveniently located near the Leaside Village Shopping Centre and the popular restaurants, cafes and shops of Bayview Avenue. Only 20 minutes from downtown Toronto with easy access to the DVP, TTC bus stops and the Yonge and Eglinton subway station.Suite Features:",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-for-rent-in-midtown-torontos-leaside-neighourhood/1674565016
214 St George - 1 Bedroom Apartment for Rent,2500,"214 St. George Street, Toronto, ON, M5R 2N8",3/9/2024 12:52,Apartment,1,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,1-Apr-24,Yes,596,No,No,Balcony,No,Laundry (In Building),Storage Space,Utilities Included,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/214-st-george-1-bedroom-apartment-for-rent/1684002993
Room for rent,850,"63 Poynter Dr, Etobicoke, ON M9R 1L3",3/10/2024 2:54,,,,,,,,,,,No,,,,,,"Separate room ...kitchen and two washroom share 4 room basement only two room left for rent ...very quite and good neighborhood..nor frills 5 minutes walking distance ...warlmart, costco ,Canadian tire and banks five minute in bus....looking for indian or nepali student or full time worker.",51 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/room-for-rent/1687784289
Junior One Bedroom All Inclusive in Bloor West Village,1975,"Maher Ave, Toronto, ON, M6P1R6",3/10/2024 2:53,Apartment,1,1,,Not Included,0,1 Year,15-Apr-24,No,350,No,Yes,Not Included,Outdoors only,,,"Second floor
Junior One Bedroom Semi Furnished Apartment in Bloor West Village
Suit Single Working Professional
All Inclusive
Walk-out to 10'x10' Deck
Central Air Conditioner
Utilities (Water, Heat, Hydro, Roger's Ignite Tv, Unlimited Internet) All Included
Close to Park and Shopping
Bus at the Door
Smoking Outside
No Pets
Available April 15th",55 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/junior-one-bedroom-all-inclusive-in-bloor-west-village/1687784229
Private room for rent,650,"Droxford Ave, Scarborough, ON M1R 1K1",3/10/2024 2:46,,,,,,,,,,,,,,,,,"Private room available from April 1st 2024 Possible for extension or lease. This is a large bedroom with a walk-in closet. 2 bed 1 bath basement. Another bedroom is rented by a female Students.We will welcome anyone regardless of gender. 1 bus to Victoria park station, 1 bus to warden station. No frills, Walmart, metro, Dollarama, Cineplex, resturants are 10 min away by walk. A huge park 2 min from house.
Utilities including wifi . DM for details.",32 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/private-room-for-rent/1687783829
Looking for a female roommate in downtown Toronto,,"Toronto, ON M5S",3/10/2024 2:46,,,,,,,,,,,Yes,,,,,,"Hi! I'm a female engineering student who will be moving into a 2+1 unit near the UofT campus (around the Bay corridor area), my 2 friends are coming back to town in September but I have to find a new place starting May so we are looking for people to sublet their rooms to for the summer term. I'll be taking the master bedroom, and we are looking for about 3k-3.5k/month (utilities included) so the other bedroom will cost around $1000-$1100/month and the den will cost around $800-$900/month roughly.",12 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/looking-for-a-female-roommate-in-downtown-toronto/1687783799
New spacious Two Bedroom Condo In North York,3000,"Forest Manor Road, North York, ON",3/10/2024 2:45,Condo,2,2,"Hydro_No,Heat_Yes,Water_Yes",Not Included,1,1 Year,25-Mar-24,Limited,840,No,Yes,Balcony,No,"Laundry (In Unit), Dishwasher, Fridge / Freezer","Gym, Pool, Concierge, 24 Hour Security, Bicycle Parking, Elevator in Building","New 2 Bedroom and 2 Washrooms Unit With South-East View And A Large Wraparound Balcony, Laminate Flooring Throughou, Steps To Don Mills Station And Fairview Mall, Minutes To Hwy 404 And 401, North York Hospital , Steps To Fairview Mall, TTC & Subway Station , Amenities Are: Concierge, Exercise Room, Indoor Pool, Recreation Room, Security Guard, Visitor Parking. One Parking Included, Tenant Pays For Hydro",27 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/new-spacious-two-bedroom-condo-in-north-york/1687783797
Female Roommate_King West,1350,"Toronto, ON M5V 2J5",3/10/2024 2:45,,,,,,,,,No,,Yes,,,,,,"One spacious, private, fully furnished room in a shared unit with another lady.
All bills included: Internet, AC and in-unit laundry. Just bring your luggage
Located Downtown at King-Spadina. 2 minutes walk to street cars , Dollarama and Bulk burn. Short walk north to China Town and south to harbourfront. Close to George Brown College and UoT.",78 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/female-roommate_king-west/1686239428
North York (Bayview/Steeles) house room suitable for student,850,"Bayview Avenue, North York, ON",3/10/2024 2:43,,,,,,,,,No,,Yes,,,,,,"North York (Bayview/Steeles) detached house, spacious bedroom available",51 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/north-york-bayview-steeles-house-room-suitable-for-student/1687783641
Females/Girls- students or single professionals,900,"Daisy Ave, Toronto, ON, M8V2J2",3/10/2024 2:42,,,,,,,,,,,No,,,,,,"Available May 1/2024(no earlier as room is occupied)
Room is for one female student only
5-10 min walk to HumberCollege Lakeshore Campus, College
Quiet secure building for serious students or Professional girls who want to study.
Just steps away from Humber College, Lakeshore campus, on TTC line & near all amenities.
Upper floor room, with hardwood floors and lots of light. Shared bathroom with other female students. Shared kitchen
***Includes***
- all utilities
- Bell Fibe unlimited internet
—————————————————
Laundry on site
Looking for a respectful, clean FEMALE student.
1 Year Lease
Available unfurnished- bed and desk included no mattress
For more information or to see the space, please reply to this ad, and you will be contacted to arrange a showing.
Deanna 416-768-4567",24 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/females-girls-students-or-single-professionals/1687783601
2 bedroom,900,"North York, ON M3N",3/10/2024 2:40,,,,,,,,,Yes,,Yes,,,,,,"I have 2 bedrooms in North York (Jane-Stong court intersection) for rent at $900 and $800 each
- 5 mins from Pioneer station
- 8 mins from York University
- Walking distance to al major grocery stores (No frills, Freshco etc)
- Shared washroom
- Shared kitchen
- Laundry available
- Utilities included in the rent
- No parking space
- Preferably International student
- Female only
- Will be available for April 1st.
- Please note:
- No friends or B-friend sleep over
- Text me on 647-760-1499 (Text message only please).",38 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/2-bedroom/1687783494
Office for rent,1300,"North York, ON M3J 3J7",3/10/2024 2:40,,,,,,,,,,360,Yes,,,,,,"Keele and Finch, 3—minutes from Subway, clean, furnished office for rent. Electricity, Water included in rent, shared kitchen, washroom and available parking spots.",280 visits,https://www.kijiji.ca/v-commercial-office-space/city-of-toronto/office-for-rent/1682506134
need one girl for shearing,450,"3 Freeborn Crescent, Scarborough, ON M1P 3T9",3/10/2024 2:35,Basement,3,2,,Not Included,0,Month-to-month,1-Apr-24,No,12,Yes,Yes,Not Included,No,,,"one room for one girl in shearing 450 for per month
3 freeborn crescent scarborough 6478073986",50 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/need-one-girl-for-shearing/1687783199
3 Bedroom 1 Bath House (upper unit) near Go Station,3200,"115 Darlingside Drive, Scarborough, ON",3/10/2024 2:33,House,3,1,,Not Included,2,1 Year,10-Mar-24,Yes,"1,400",No,Yes,Yard,Outdoors only,"Laundry (In Building), Dishwasher, Fridge / Freezer",,"Looking for a family or students or working professionals to rent our beautiful and spacious detached home. The house is located in walking distance to Lake Ontario, parks, public schools, college, library, bus stop and Go Station. The house is in prime location, quite and safe community.
This home has 3 bedroom and one bathroom along with living room and spacious kitchen in main floor and 2 bedroom and one bathroom with living room and spacious kitchen in basement. Basement has a separate entrance. The lot size is great making the backyard an ideal playground. A lot of parking available.
Utilities to be split 60%-40% between upper and basement unit. Shared laundry. The house is unfurnished but can be furnished upon request subject to negotiation with prospective tenants.
Credit score, 2 pieces of government issued ID’s, tenant liability insurance will be verified. House is available to rent from March 10th, 2024. Price is negotiable based on tenant credentials.
We are open to negotiations with qualified tenants.
Inclusions: Stainless Fridge, Stainless Steel Stove, Over the Stove Exhaust, Front Load Washing Machine and Dryer. All light Fixtures, Tankless Hot Water Heater, Gas Furnace, Central Air Conditioner.",47 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-1-bath-house-upper-unit-near-go-station/1687783106
ROOM FOR RENT IN EAST YORK,,"Toronto, ON M4G 4C5",3/10/2024 2:33,,,,,,,,,No,,Yes,,,,,,"two room available available from april 1st
room will be separate share kitchen and washroom with other person
place very bright , specious ,quite safe neighbourhood , ttc at door step very 20 min down town , George brown collage, Ryerson university , Scarborough town centre
Centennial College - Story Arts Centre
very good for student",24 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/room-for-rent-in-east-york/1687783082
Private Room for Rent,960,"Euclid Avenue, Toronto, ON",3/10/2024 2:33,,,,,,,,,,,,,,,,,Description,53 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/private-room-for-rent/1687781176
room for rent,1400,"Robinson St, Toronto, ON M6J 1L2",3/10/2024 2:32,House,1,1,"Hydro_Yes,Heat_Yes,Water_Yes",Internet,0,1 Year,16-Mar-24,No,300,Yes,Yes,Not Included,No,Laundry (In Building),,"Downtown Toronto. How close?
Ground Floor Suite Rental
Location: Basurst and Queen Lot Security
- Just check in
- 10 minutes walk to Chinatown
- 5 minutes, library, McDonald's, cafe, bus stop
- All kinds of restaurants, Chinese supermarkets, pharmacies, banks, convenience of life nearby
- With chair, bed, wardrobe
- Basement with coin-operated washing machine
- Single men and women are welcome.
- Separate bathroom, shared kitchen
- Specific address; Robinson Street Toronto ontario M6J 1L2",72 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/room-for-rent/1687782998
"Nice big room 2 windows avail Apr 1, Cent Etobicoke,near airport",1340,"Etobicoke, ON M9R 2M2",3/10/2024 2:31,,,,,,,,,No,,Yes,,,,,,"Large beautiful room with 2 big windows available April 1, in a big house near Pearson Airport ✈️ (5-min drive), Central Etobicoke, Toronto. Great for flight attendants.",40 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/nice-big-room-2-windows-avail-apr-1-cent-etobicoke-near-airport/1687782978
Large room available for rent (Female only) Don Mills & Sheppard,,"Don Mills Rd., Toronto, ON, M2J 0C3",3/10/2024 2:31,,,,,,,,,,,No,,,,,,"I have a private room for rent in a 3 bedroom apartment located in Don Mills & Sheppard intersection.
I am looking to rent an unfurnished large room to a clean, quiet student or working professional who will be sharing the bathroom with another clean female.
Available April 1st, 2024
• In-suite washer and dryer
• In-suite dishwasher
• AC (Air Conditioner)
• Duration: Month to month lease.
• First and Last rent required.
Don Mills & Sheppard intersection.
Freshco, Fairview mall, Iqbal Foods, subway station, coffee shops, & much more are walking distance.
$1,300/month
(utilities & internet split evenly which is around $40-50 per month)
Looking to rent to single person.",42 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/large-room-available-for-rent-female-only-don-mills-sheppard/1687782972
2 Bedroom 1 Bath Basement! Near Go Station!,2200,"Darlingside Drive, Scarborough, ON",3/10/2024 2:28,Basement,2,1,,Not Included,1,1 Year,10-Mar-24,Yes,"1,400",No,Yes,Yard,Outdoors only,"Laundry (In Building), Dishwasher, Fridge / Freezer",,"Looking for a family or students or working professionals to rent our beautiful and spacious detached home. The house is located in walking distance to Lake Ontario, parks, public schools, college, Library, bus stop and Go Station. The house is in prime location, quite and safe community.
This is 2 bedroom and one bathroom with living room and spacious kitchen basement. Has a separate entrance. The lot size is great making the backyard an ideal playground. A lot of parking available.
Utilities to be split 60%-40% between upper and basement unit. Shared laundry. The house is unfurnished but can be furnished upon request subject to negotiation with prospective tenants.
Credit score, 2 pieces of government issued ID’s, tenant liability insurance will be verified. House is available to rent from March 10th, 2024.
We are open to negotiations with qualified tenants.
Inclusions: Stainless Fridge, Stainless Steel Stove, Over the Stove Exhaust, Front Load Washing Machine and Dryer. All light Fixtures, Tankless Hot Water Heater, Gas Furnace, Central Air Conditioner.",67 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-1-bath-basement-near-go-station/1687782790
Indoor parking -Sheppard Yonge area,150,"North York, ON M2N 0C3",3/10/2024 2:27,,,,,,,,,,,,,,,,,"Secure, heated ground floor, indoor parking spot available. 5 minute walk to Yonge St. $150/month",6 visits,https://www.kijiji.ca/v-storage-parking/city-of-toronto/indoor-parking-sheppard-yonge-area/1687782720
A cozy room,850,"Cameron Street, Toronto, ON",3/10/2024 2:25,,,,,,,,,No,,Yes,,,,,,"This room in Chinatown centre, which is close to the supermarket, bus station, and the University of Toronto. You can move in immediately.",58 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/a-cozy-room/1687782626
Basement Big-Bedroom Available for RENT in Sharing - North York,1100,"North York, ON M3N 1P2",3/10/2024 2:25,,,,,,,,,No,,Yes,,,,,,"Near YORK- UNIVERSITY @ NORTH YORK.
MALE Only Please. Available April 01.",59 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/basement-big-bedroom-available-for-rent-in-sharing-north-york/1687782613
Comfortable furnished room for rent from April 1st,1000,"6 Linden Ave, Toronto, M1K 3H5",3/10/2024 2:22,,,,,,,,,No,,No,,,,,,"Fully furnished room on MAIN FLOOR for a MALE like a student or a professional worker.
The room located on Main floor and completely furnished: a bed, a desk, and a chair, bedding stuff is provided as well.
Laundry on the weekend only.
Shared kitchen.
Shared 3 pcs. bathroom (shower), toilet and sink with other 3 tenants
Located at St.Clair Ave E and Linden Ave
NO Drugs
No smoking, No party, No pets.
All utilities are including.
High speed internet
1000 per person per month.
Please reply with your age, background and status in Canada.
Requirements:
• 1st & Last month’s rent.
• Valid Photo Id,
• Proof of employment/ Income
• References
Text for more information. Thanks",31 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/comfortable-furnished-room-for-rent-from-april-1st/1687782444
Space in my living room for rent,700,"Scarborough, ON M1R 1S4",3/10/2024 2:21,,,,,,,,,,,Yes,,,,,,"Shared bathroom and kitchen.. you use own supplies ...Must be working in the week...No drugs or drinking...Must be tidy and respectful.No guests over.Ill need a picture of your photo id..You can use the balcony .Free internet ..Theres one cat here ..Available now,$20 off for this month of March cause it started ....After that it's $700 included ...",32 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/space-in-my-living-room-for-rent/1687782382
Basement Apartment For Rent,600,"Scarborough, ON M1G 3E1",3/10/2024 2:18,,,,,,,,,No,,No,,,,,,"Major Intersaction Scarborough Golf Club Rd And Ellesmere.
Rooms are available for rent.
Close to market and TTC.
Close to Centennial College Scarborough Campus and UFT Campus.
High Ceiling.
Windows in every room.
Utilities included.
Non Smoker.
Contact 647 8921283",,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/basement-apartment-for-rent/1687782253
2+Den Bedroom Condo $3000,3000,"Edgecliff Golfway, North York, ON M3C 3A3",3/10/2024 2:14,Condo,2 + Den,1,,Not Included,1,1 Year,15-Apr-24,Yes,"1,000",No,Yes,Not Included,Outdoors only,,,"Available move in April 15th-May1st!
2 bedroom 1 Den, 1000+ sqft, apartment with city view balcony, 1 bath, full kitchen with island and stainless steel appliances. Bathroom upgraded, new ceilings lights, and stove will be updated before move in. Midtown Toronto location, 2 mins away from DVP, 7 min drive to downtown Toronto! Close to mall, science center, 1 min walk to bus stop, few mins away from everything around you, groceries stores etc. pool, gym, and more amenities.",36 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-den-bedroom-condo-3000/1687782000
Luxury & Spacious One Bedroom Unit  In North York,2400,"Ann O'Reilly Road, North York, ON",3/10/2024 2:10,Condo,1,1,"Hydro_No,Heat_Yes,Water_No",Not Included,1,1 Year,15-Mar-24,Limited,540,No,Yes,Balcony,No,"Laundry (In Unit), Dishwasher, Fridge / Freezer","Gym, Pool, Concierge, 24 Hour Security, Bicycle Parking, Elevator in Building","Luxury tridel condo at North York. One bedroom w/full bath, 9' ceiling. Open concept. laminate flooring throughout , Steps to bus stop. Close to Fairview mall and Don Mills subway. Shops, resturants. Close to 404/401. AmenitiesAre: party/meeting room, library, fitness center, exercise pool, yoga studio. Theater & boardroom. One parking included, Tenant Pays for Water & Hydro",29 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-spacious-one-bedroom-unit-in-north-york/1687781803
"3 Bedrooms, 2 Bath House available from April 1st",3000,"Scarborough, ON M1B 1X8",3/10/2024 2:01,,,,,,,,,No,,Yes,,,,,,"Available from April 1st.
Great Location, TTC at doorstep.
Students/Working professional welcome!",,https://www.kijiji.ca/v-short-term-rental/city-of-toronto/3-bedrooms-2-bath-house-available-from-april-1st/1687781325
Luxury Condo For Rent,1800,"Maitland Terrace, Toronto, ON",3/10/2024 1:55,Condo,Bachelor/Studio,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,4-Mar-24,Yes,499,No,Yes,Balcony,Outdoors only,"Laundry (In Unit), Dishwasher, Fridge / Freezer","Gym, Pool, Concierge, 24 Hour Security, Bicycle Parking, Storage Space, Elevator in Building",Toronto Condo For Rent!,139 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-condo-for-rent/1687780988
1 Furnished Room for Rent: shared kitchen/dining and washroom,1000,"Scarborough, ON M1P 1Z8",3/10/2024 1:52,,,,,,,,,No,,Yes,,,,,,"1 Furnished Room for Rent: shared kitchen/dining and washroom
Nice and bright furnished 2 rooms in basement apartment in high demand area (Kennedy and Ellesmere), ideal for students; have a separate entrance and all rooms are bright and have window/sunlight; less than two-minute walk to TTC 24 hour services and very close to 401 highway; Kennedy subway station is 10 mins by bus ;Groceries, shopping, schools, banks, park are in walking distance; Restaurants (Indian, Chinese, Vietnamese etc), fast foods, Tim Horotons, Starbucks, Metro 24hr are in walking distance. Elementary and high schools are also in walking distance. Trios Community college is within five-minute walk and also close to centennial, Seneca and Medix college; Huge backyard, parking space available;
Rent 1000/month, utility included, free wifi; No Smoking, No Pet.
Room includes built-in closet, bedframes with mattress, side table.
Shared kitchen/dining includes Fridge, Microwave oven, 4-sitter dining table, rice cooker, kitchen utensils, garbage container, floor mats.",31 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/1-furnished-room-for-rent:-shared-kitchen-dining-and-washroom/1687780824
Luxury Condo For Rent,1400,"Jarvis Street, Toronto, ON",3/10/2024 1:51,Condo,Bachelor/Studio,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,11-Mar-24,Yes,500,No,Yes,Balcony,Outdoors only,"Laundry (In Unit), Dishwasher, Fridge / Freezer","Gym, Pool, Concierge, 24 Hour Security, Bicycle Parking, Storage Space, Elevator in Building",Toronto Condo For Rent!,283 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-condo-for-rent/1687780749
Looking to rent a unit of 2 bed 2 bath and a den on 24th floor.,3500,"700 Humberwood Boulevard, Etobicoke, ON",3/10/2024 1:47,Condo,2 + Den,2,"Hydro_No,Heat_Yes,Water_Yes",Not Included,1,1 Year,1-Jun-24,No,"1,000",No,Yes,Balcony,Outdoors only,Laundry (In Unit),"Gym, Pool, 24 Hour Security, Elevator in Building","The Mansions of Humberwood is a highly maintained condominiums by Tridal. Renting 2bed 2 bath and a den which is converted as a room with a door on 24th floor. Car Parking is included in the basement on level 1.
Access to all Amenities like swimming pool, Jacuzzi, sauna bath, aerobics room, gym, tennis court, table tennis room, billiard room and card room.
Walking distance to Public transport, school and Humberwood community centre.
Few minutes drive to hospital, Humber college, wood bine mall, wood bine casino. Available from June 1st, looking for a long term lease.
Guest room and party room available on site with reasonable price..",24 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/looking-to-rent-a-unit-of-2-bed-2-bath-and-a-den-on-24th-floor/1687780550
Beautiful Harbourfront Designer Furnished 1 Bed + Den Condo!,2999,"Freeland Street, Toronto, ON",3/10/2024 1:45,Condo,1 + Den,1,,Not Included,0,1 Year,12-Feb-24,No,645,Yes,Yes,Balcony,No,"Laundry (In Unit), Dishwasher, Fridge / Freezer","Gym, Pool, Concierge, 24 Hour Security, Bicycle Parking, Storage Space, Elevator in Building","Fully Furnished Beautiful Brand New 1 Bed + Den Luxury Condo By Prestige Pinnacle One Yonge. Designed & Staged By Best Interior Designer, Comes With Luxury Modern & Contemporary Finishes And Top Of The Line Furniture, Linens And Decorations. Steps To Harbour Front, U Of T, Lake, Union Station, And Downtown. Den Is Fully Equipped With A Sofa Bed, unit has 4 beds.**** EXTRAS **** Top Of Line Appliance Frig, Stove, Microwave, Dishwasher, Washer & Dryer,All Furniture, All Elfs, Dishes & Cutlery, Linens, Duvet, Pillows, Blinds And All Home Accessories. 24 Hr Concierge, Business Centre, Party Room, Gym",53 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-harbourfront-designer-furnished-1-bed-den-condo/1684966927
Downtown Toronto Suited Room Kensington Market Private Bathroom,1080,"Toronto, ON M5T 1P2",3/10/2024 1:41,House,2,1,"Hydro_Yes,Heat_Yes,Water_Yes",Internet,0,1 Year,1-Mar-24,No,1,Yes,Yes,Not Included,Outdoors only,Fridge / Freezer,,Downtown Toronto Suited Room Kensington Market Private Bathroom,87 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-toronto-suited-room-kensington-market-private-bathroom/1687780150
Furnished 2-bed 1-bath condo for long-term rent in high-rise,3250,"Toronto, ON M2J 0A9",3/10/2024 1:38,Condo,2,1,"Hydro_Yes,Heat_Yes,Water_Yes",Internet,0,1 Year,18-Mar-24,No,850,Yes,Yes,Balcony,No,"Laundry (In Unit), Dishwasher, Fridge / Freezer","Gym, Pool, Concierge, 24 Hour Security, Bicycle Parking, Storage Space, Elevator in Building","Welcome to this beautiful, fully-furnished high rise 1+1 bedroom & 1 bathroom condo on 32nd floor with spectacular balcony views and just above the Don Mills subway station.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-2-bed-1-bath-condo-for-long-term-rent-in-high-rise/1639050001
Basement Room,850,"Chalkfarm Dr, North York, ON M3L 1L1",3/10/2024 1:37,Basement,3,1,,Not Included,0,Month-to-month,9-Mar-24,No,"1,000",No,Yes,Not Included,Outdoors only,,,"Basement shared with 2 other tenants. (3 Bed 1 bath)
1 bedroom available.
Coin Laundry in the basement.
All other utilities are part of the monthly rent.
Bed and desk can be provided if needed.
1 minute to bus stop
1km to grocery
Pets-no
parking-no",80 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-room/1687779909
"SCARBOROUGH BASEMENT 1 BED+DEN,1 BATH,LIVING ROOM FOR RENT",2100,"Scarborough, ON M1G 1W5",3/10/2024 1:36,Basement,1 + Den,1,,Not Included,1,Month-to-month,6-Apr-24,No,"1,000",No,Yes,Yard,Outdoors only,"Laundry (In Unit), Laundry (In Building), Fridge / Freezer",,Bright and spacious Basement unit located in a desirable neighbourhood with convenient access to amenities by offering a convenient and comfortable living experience.,59 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/scarborough-basement-1-bed-den-1-bath-living-room-for-rent/1687779860
1 Bedroom Main Floor,850,"Chalkfarm Dr, North York, ON M3L 1L1",3/10/2024 1:29,,,,,,,,,No,,No,,,,,,"Main floor shared with 2 other tenants. (3 Bed 1 bath)
1 bedroom available until Spring of 2025.
Coin Laundry in the basement.
All other utilities are part of the monthly rent.
Bed and desk can be provided if needed.
1 minute to bus stop
1km to grocery
Pets-no
parking-no",30 visits,https://www.kijiji.ca/v-short-term-rental/city-of-toronto/1-bedroom-main-floor/1687779443
"ROOM FOR RENT in Toronto Condo $1350 Available Feb 1, 2024",1350,"Sackville St, Toronto, ON M5A 0B9",3/10/2024 1:21,,,,,,,,,No,,Yes,,,,,,"ROOM FOR RENT in Toronto Condo:
Available February 1, 2024
-includes high speed internet
-includes utilities
-university student living in condo with their own bathroom
-looking for single person to share condo with university student already living in the condo
***ALL FURNITURE IN PICTURES ARE FOR STAGING***
-furnished condo
-furnished bedroom with single bed with drawers underneath, shelving on wall, and side table
-private bathroom
-shared laundry, kitchen, family room, and balcony
-3 minute walk to Freshco, 1 minute walk to Shoppers Drug Mart, Tim Hortons, and popular restaurant attached to building
-Dundas streetcar stop in front of condo building
-11 minute streetcar ride to Yonge-Dundas Square and Toronto Metropilitan University",256 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/room-for-rent-in-toronto-condo-1350-available-feb-1-2024/1682474588
Yonge/Sheppard Secure Underground Heated Parking,180,"Sheppard Avenue West, North York, ON",3/10/2024 1:18,,,,,,,,,,,,,,,,,"Heated, large, private, underground parking space available in a secure building at the corner of Yonge & Sheppard. Asking 180. Message me for more details. Thx",8 visits,https://www.kijiji.ca/v-storage-parking/city-of-toronto/yonge-sheppard-secure-underground-heated-parking/1687778828
2 bedroom house . Main floor,2500,"Wanstead Avenue, Scarborough, ON",3/10/2024 1:17,,,,,,,,,No,,Yes,,,,,,Big and bright. 2 bedroom house . Main floor. Close to amenities and TTC.,23 visits,https://www.kijiji.ca/v-short-term-rental/city-of-toronto/2-bedroom-house-main-floor/1687778755
2 Bedroom 2 Bathroom | High-Rise Condo in Toronto for Rent,,"Village Green Square, Scarborough, ON",3/10/2024 18:45,Condo,2,2,"Hydro_Yes,Heat_Yes,Water_Yes",Not Included,1,1 Year,1-Apr-24,No,"1,000",No,Yes,Balcony,No,"Laundry (In Unit), Dishwasher, Fridge / Freezer","Gym, Concierge, Elevator in Building","Discover your next home in the prestigious Metrogate community - introducing the Ventus Condominium. The Ventus Condo boasts 2 spacious bedrooms and 2 modern bathrooms. With an exclusive underground parking spot, you'll never have to worry about finding space for your vehicle. Step out onto your balcony to enjoy the beautiful view of Toronto from the 27th floor.",51 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-2-bathroom-high-rise-condo-in-toronto-for-rent/1687835721
